12/31/1999,44300,44300,44300,44300,1,1
7/30/2010,56900,56900,56900,56900,1,1
8/6/2010,56700,56700,56700,56700,1,1
8/13/2010,52100,52100,52100,52100,1,1
8/20/2010,50700,50700,50700,50700,1,1
8/27/2010,52200,52200,52200,52200,1,1
9/3/2010,57100,57100,57100,57100,1,1
9/10/2010,50600,50600,50600,50600,1,1
9/17/2010,56800,56800,56800,56800,1,1
9/24/2010,57300,57300,57300,57300,1,1
10/1/2010,54900,54900,54900,54900,1,1
10/8/2010,54900,54900,54900,54900,1,1
10/15/2010,52000,52000,52000,52000,1,1
10/22/2010,55000,55000,55000,55000,1,1
10/29/2010,55600,55600,55600,55600,1,1
11/5/2010,57400,57400,57400,57400,1,1
11/12/2010,60700,60700,60700,60700,1,1
11/19/2010,57900,57900,57900,57900,1,1
11/26/2010,45700,45700,45700,45700,1,1
12/3/2010,61300,61300,61300,61300,1,1
12/10/2010,59900,59900,59900,59900,1,1
12/17/2010,59400,59400,59400,59400,1,1
12/24/2010,50800,50800,50800,50800,1,1
12/31/2010,53100,53100,53100,53100,1,1
1/7/2011,67400,67400,67400,67400,1,1
1/14/2011,61900,61900,61900,61900,1,1
1/21/2011,62400,62400,62400,62400,1,1
1/28/2011,62400,62400,62400,62400,1,1
2/4/2011,59100,59100,59100,59100,1,1
2/11/2011,63600,63600,63600,63600,1,1
2/18/2011,64900,64900,64900,64900,1,1
2/25/2011,60700,60700,60700,60700,1,1
3/4/2011,62300,62300,62300,62300,1,1
3/11/2011,58700,58700,58700,58700,1,1
3/18/2011,57500,57500,57500,57500,1,1
3/25/2011,56200,56200,56200,56200,1,1
4/1/2011,56100,56100,56100,56100,1,1
4/8/2011,58200,58200,58200,58200,1,1
4/15/2011,58300,58300,58300,58300,1,1
4/22/2011,55900,55900,55900,55900,1,1
4/29/2011,52800,52800,52800,52800,1,1
5/6/2011,53400,53400,53400,53400,1,1
5/13/2011,52100,52100,52100,52100,1,1
5/20/2011,51800,51800,51800,51800,1,1
5/27/2011,52500,52500,52500,52500,1,1
6/3/2011,44200,44200,44200,44200,1,1
6/10/2011,46500,46500,46500,46500,1,1
6/17/2011,50700,50700,50700,50700,1,1
6/24/2011,50100,50100,50100,50100,1,1
7/1/2011,51300,51300,51300,51300,1,1
7/8/2011,41100,41100,41100,41100,1,1
7/15/2011,51600,51600,51600,51600,1,1
7/22/2011,49300,49300,49300,49300,1,1
7/29/2011,51600,51600,51600,51600,1,1
8/5/2011,53200,53200,53200,53200,1,1
8/12/2011,53200,53200,53200,53200,1,1
8/19/2011,54200,54200,54200,54200,1,1
8/26/2011,54600,54600,54600,54600,1,1
9/2/2011,53800,53800,53800,53800,1,1
9/9/2011,49000,49000,49000,49000,1,1
9/16/2011,60800,60800,60800,60800,1,1
9/23/2011,58700,58700,58700,58700,1,1
9/30/2011,59000,59000,59000,59000,1,1
10/7/2011,56700,56700,56700,56700,1,1
10/14/2011,55700,55700,55700,55700,1,1
10/21/2011,56700,56700,56700,56700,1,1
10/28/2011,59800,59800,59800,59800,1,1
11/4/2011,60400,60400,60400,60400,1,1
11/11/2011,61000,61000,61000,61000,1,1
11/18/2011,61400,61400,61400,61400,1,1
11/25/2011,47100,47100,47100,47100,1,1
12/2/2011,61000,61000,61000,61000,1,1
12/9/2011,61600,61600,61600,61600,1,1
12/16/2011,60700,60700,60700,60700,1,1
12/23/2011,59600,59600,59600,59600,1,1
12/30/2011,51500,51500,51500,51500,1,1
1/6/2012,58200,58200,58200,58200,1,1
1/13/2012,62600,62600,62600,62600,1,1
1/20/2012,60900,60900,60900,60900,1,1
1/27/2012,59200,59200,59200,59200,1,1
2/3/2012,63400,63400,63400,63400,1,1
2/10/2012,64100,64100,64100,64100,1,1
2/17/2012,60500,60500,60500,60500,1,1
2/24/2012,61100,61100,61100,61100,1,1
3/2/2012,61200,61200,61200,61200,1,1
3/9/2012,67000,67000,67000,67000,1,1
3/16/2012,60000,60000,60000,60000,1,1
3/23/2012,61500,61500,61500,61500,1,1
3/30/2012,63300,63300,63300,63300,1,1
4/6/2012,63100,63100,63100,63100,1,1
4/13/2012,59200,59200,59200,59200,1,1
4/20/2012,57000,57000,57000,57000,1,1
4/27/2012,52600,52600,52600,52600,1,1
5/4/2012,55700,55700,55700,55700,1,1
5/11/2012,57300,57300,57300,57300,1,1
5/18/2012,54600,54600,54600,54600,1,1
5/25/2012,57200,57200,57200,57200,1,1
6/1/2012,49900,49900,49900,49900,1,1
6/8/2012,55200,55200,55200,55200,1,1
6/15/2012,53400,53400,53400,53400,1,1
6/22/2012,52500,52500,52500,52500,1,1
6/29/2012,52700,52700,52700,52700,1,1
7/6/2012,44800,44800,44800,44800,1,1
7/13/2012,57000,57000,57000,57000,1,1
7/20/2012,60300,60300,60300,60300,1,1
7/27/2012,55900,55900,55900,55900,1,1
8/3/2012,59000,59000,59000,59000,1,1
8/10/2012,57300,57300,57300,57300,1,1
8/17/2012,61000,61000,61000,61000,1,1
8/24/2012,60000,60000,60000,60000,1,1
8/31/2012,62800,62800,62800,62800,1,1
9/7/2012,55900,55900,55900,55900,1,1
9/14/2012,63400,63400,63400,63400,1,1
9/21/2012,63300,63300,63300,63300,1,1
9/28/2012,64500,64500,64500,64500,1,1
10/5/2012,63400,63400,63400,63400,1,1
10/12/2012,63000,63000,63000,63000,1,1
10/19/2012,62600,62600,62600,62600,1,1
10/26/2012,62900,62900,62900,62900,1,1
11/2/2012,62500,62500,62500,62500,1,1
11/9/2012,64300,64300,64300,64300,1,1
11/16/2012,65300,65300,65300,65300,1,1
11/23/2012,50000,50000,50000,50000,1,1
11/30/2012,65100,65100,65100,65100,1,1
12/7/2012,68000,68000,68000,68000,1,1
12/14/2012,66600,66600,66600,66600,1,1
12/21/2012,67500,67500,67500,67500,1,1
12/28/2012,43100,43100,43100,43100,1,1
1/4/2013,51100,51100,51100,51100,1,1
1/11/2013,72500,72500,72500,72500,1,1
1/18/2013,68800,68800,68800,68800,1,1
1/25/2013,64700,64700,64700,64700,1,1
2/1/2013,63200,63200,63200,63200,1,1
2/8/2013,67000,67000,67000,67000,1,1
2/15/2013,65600,65600,65600,65600,1,1
2/22/2013,64400,64400,64400,64400,1,1
3/1/2013,63200,63200,63200,63200,1,1
3/8/2013,66300,66300,66300,66300,1,1
3/15/2013,65300,65300,65300,65300,1,1
3/22/2013,64400,64400,64400,64400,1,1
3/29/2013,63000,63000,63000,63000,1,1
4/5/2013,62400,62400,62400,62400,1,1
4/12/2013,63900,63900,63900,63900,1,1
4/19/2013,62300,62300,62300,62300,1,1
4/26/2013,59900,59900,59900,59900,1,1
5/3/2013,55800,55800,55800,55800,1,1
5/10/2013,55500,55500,55500,55500,1,1
5/17/2013,54100,54100,54100,54100,1,1
5/24/2013,56800,56800,56800,56800,1,1
5/31/2013,47800,47800,47800,47800,1,1
6/7/2013,55100,55100,55100,55100,1,1
6/14/2013,55300,55300,55300,55300,1,1
6/21/2013,53700,53700,53700,53700,1,1
6/28/2013,53700,53700,53700,53700,1,1
7/5/2013,47200,47200,47200,47200,1,1
7/12/2013,56600,56600,56600,56600,1,1
7/19/2013,55600,55600,55600,55600,1,1
7/26/2013,57200,57200,57200,57200,1,1
8/2/2013,60700,60700,60700,60700,1,1
8/9/2013,58800,58800,58800,58800,1,1
8/16/2013,59500,59500,59500,59500,1,1
8/23/2013,58700,58700,58700,58700,1,1
8/30/2013,62700,62700,62700,62700,1,1
9/6/2013,56500,56500,56500,56500,1,1
9/13/2013,65900,65900,65900,65900,1,1
9/20/2013,62000,62000,62000,62000,1,1
9/27/2013,64300,64300,64300,64300,1,1
10/4/2013,60800,60800,60800,60800,1,1
10/11/2013,60300,60300,60300,60300,1,1
10/18/2013,60600,60600,60600,60600,1,1
10/25/2013,60600,60600,60600,60600,1,1
11/1/2013,59000,59000,59000,59000,1,1
11/8/2013,61500,61500,61500,61500,1,1
11/15/2013,60900,60900,60900,60900,1,1
11/22/2013,63500,63500,63500,63500,1,1
11/29/2013,48500,48500,48500,48500,1,1
12/6/2013,63800,63800,63800,63800,1,1
12/13/2013,62300,62300,62300,62300,1,1
12/20/2013,61500,61500,61500,61500,1,1
12/27/2013,45600,45600,45600,45600,1,1
1/3/2014,51200,51200,51200,51200,1,1
1/10/2014,59300,59300,59300,59300,1,1
1/17/2014,69400,69400,69400,69400,1,1
1/24/2014,60500,60500,60500,60500,1,1
1/31/2014,53900,53900,53900,53900,1,1
2/7/2014,59900,59900,59900,59900,1,1
2/14/2014,57800,57800,57800,57800,1,1
2/21/2014,58400,58400,58400,58400,1,1
2/28/2014,61200,61200,61200,61200,1,1
3/7/2014,59600,59600,59600,59600,1,1
3/14/2014,60800,60800,60800,60800,1,1
3/21/2014,58300,58300,58300,58300,1,1
3/28/2014,57700,57700,57700,57700,1,1
4/4/2014,55900,55900,55900,55900,1,1
4/11/2014,54000,54000,54000,54000,1,1
4/18/2014,52000,52000,52000,52000,1,1
4/25/2014,48900,48900,48900,48900,1,1
5/2/2014,48600,48600,48600,48600,1,1
5/9/2014,48800,48800,48800,48800,1,1
5/16/2014,48200,48200,48200,48200,1,1
5/23/2014,48400,48400,48400,48400,1,1
5/30/2014,42700,42700,42700,42700,1,1
6/6/2014,48500,48500,48500,48500,1,1
6/13/2014,47100,47100,47100,47100,1,1
6/20/2014,48500,48500,48500,48500,1,1
6/27/2014,47700,47700,47700,47700,1,1
7/4/2014,41600,41600,41600,41600,1,1
7/11/2014,53300,53300,53300,53300,1,1
7/18/2014,53400,53400,53400,53400,1,1
7/25/2014,52600,52600,52600,52600,1,1
8/1/2014,50200,50200,50200,50200,1,1
8/8/2014,53400,53400,53400,53400,1,1
8/15/2014,52900,52900,52900,52900,1,1
8/22/2014,54500,54500,54500,54500,1,1
8/29/2014,55800,55800,55800,55800,1,1
9/5/2014,51300,51300,51300,51300,1,1
9/12/2014,55000,55000,55000,55000,1,1
9/19/2014,56300,56300,56300,56300,1,1
9/26/2014,55400,55400,55400,55400,1,1
10/3/2014,53900,53900,53900,53900,1,1
10/10/2014,55300,55300,55300,55300,1,1
10/17/2014,55700,55700,55700,55700,1,1
10/24/2014,56100,56100,56100,56100,1,1
10/31/2014,54800,54800,54800,54800,1,1
11/7/2014,55900,55900,55900,55900,1,1
11/14/2014,56500,56500,56500,56500,1,1
11/21/2014,55300,55300,55300,55300,1,1
11/28/2014,46100,46100,46100,46100,1,1
12/5/2014,61800,61800,61800,61800,1,1
12/12/2014,60200,60200,60200,60200,1,1
12/19/2014,59300,59300,59300,59300,1,1
12/26/2014,42400,42400,42400,42400,1,1
1/2/2015,48200,48200,48200,48200,1,1
1/9/2015,64800,64800,64800,64800,1,1
1/16/2015,65200,65200,65200,65200,1,1
1/23/2015,65500,65500,65500,65500,1,1
1/30/2015,64700,64700,64700,64700,1,1
2/6/2015,62800,62800,62800,62800,1,1
2/13/2015,63700,63700,63700,63700,1,1
2/20/2015,57300,57300,57300,57300,1,1
2/27/2015,58400,58400,58400,58400,1,1
3/6/2015,60000,60000,60000,60000,1,1
3/13/2015,60500,60500,60500,60500,1,1
3/20/2015,60400,60400,60400,60400,1,1
3/27/2015,59100,59100,59100,59100,1,1
4/3/2015,56800,56800,56800,56800,1,1
4/10/2015,56200,56200,56200,56200,1,1
4/17/2015,54300,54300,54300,54300,1,1
4/24/2015,56000,56000,56000,56000,1,1
5/1/2015,52700,52700,52700,52700,1,1
5/8/2015,51600,51600,51600,51600,1,1
5/15/2015,51600,51600,51600,51600,1,1
5/22/2015,51800,51800,51800,51800,1,1
5/29/2015,46600,46600,46600,46600,1,1
6/5/2015,53200,53200,53200,53200,1,1
6/12/2015,49000,49000,49000,49000,1,1
6/19/2015,50600,50600,50600,50600,1,1
6/26/2015,50500,50500,50500,50500,1,1
7/3/2015,48300,48300,48300,48300,1,1
7/10/2015,52700,52700,52700,52700,1,1
7/17/2015,52900,52900,52900,52900,1,1
7/24/2015,51400,51400,51400,51400,1,1
7/31/2015,52800,52800,52800,52800,1,1
8/7/2015,52400,52400,52400,52400,1,1
8/14/2015,53400,53400,53400,53400,1,1
8/21/2015,55000,55000,55000,55000,1,1
8/28/2015,53900,53900,53900,53900,1,1
9/4/2015,57400,57400,57400,57400,1,1
9/11/2015,51500,51500,51500,51500,1,1
9/18/2015,59800,59800,59800,59800,1,1
9/25/2015,58800,58800,58800,58800,1,1
10/2/2015,59300,59300,59300,59300,1,1
10/9/2015,58900,58900,58900,58900,1,1
10/16/2015,56600,56600,56600,56600,1,1
10/23/2015,56100,56100,56100,56100,1,1
10/30/2015,59200,59200,59200,59200,1,1
11/6/2015,60300,60300,60300,60300,1,1
11/13/2015,59500,59500,59500,59500,1,1
11/20/2015,59500,59500,59500,59500,1,1
11/27/2015,44200,44200,44200,44200,1,1
12/4/2015,59600,59600,59600,59600,1,1
12/11/2015,60400,60400,60400,60400,1,1
12/18/2015,60300,60300,60300,60300,1,1
12/25/2015,42600,42600,42600,42600,1,1
1/1/2016,43500,43500,43500,43500,1,1
1/8/2016,68500,68500,68500,68500,1,1
1/15/2016,65500,65500,65500,65500,1,1
1/22/2016,62300,62300,62300,62300,1,1
1/29/2016,65100,65100,65100,65100,1,1
2/5/2016,64600,64600,64600,64600,1,1
2/12/2016,61800,61800,61800,61800,1,1
2/19/2016,58600,58600,58600,58600,1,1
2/26/2016,62500,62500,62500,62500,1,1
3/4/2016,59100,59100,59100,59100,1,1
3/11/2016,59500,59500,59500,59500,1,1
3/18/2016,58700,58700,58700,58700,1,1
3/25/2016,54300,54300,54300,54300,1,1
4/1/2016,51700,51700,51700,51700,1,1
4/8/2016,53900,53900,53900,53900,1,1
4/15/2016,54600,54600,54600,54600,1,1
4/22/2016,53200,53200,53200,53200,1,1
4/29/2016,53200,53200,53200,53200,1,1
5/6/2016,52500,52500,52500,52500,1,1
5/13/2016,50200,50200,50200,50200,1,1
5/20/2016,50500,50500,50500,50500,1,1
5/27/2016,51000,51000,51000,51000,1,1
6/3/2016,45900,45900,45900,45900,1,1
6/10/2016,50700,50700,50700,50700,1,1
6/17/2016,49800,49800,49800,49800,1,1
6/24/2016,49000,49000,49000,49000,1,1
7/1/2016,51200,51200,51200,51200,1,1
7/8/2016,43900,43900,43900,43900,1,1
7/15/2016,53000,53000,53000,53000,1,1
7/22/2016,53300,53300,53300,53300,1,1
7/29/2016,50400,50400,50400,50400,1,1
8/5/2016,52000,52000,52000,52000,1,1
8/12/2016,53300,53300,53300,53300,1,1
8/19/2016,54900,54900,54900,54900,1,1
8/26/2016,55000,55000,55000,55000,1,1
9/2/2016,56300,56300,56300,56300,1,1
9/9/2016,50600,50600,50600,50600,1,1
9/16/2016,56200,56200,56200,56200,1,1
9/23/2016,58200,58200,58200,58200,1,1
9/30/2016,56200,56200,56200,56200,1,1
10/7/2016,57100,57100,57100,57100,1,1
10/14/2016,56200,56200,56200,56200,1,1
10/21/2016,56600,56600,56600,56600,1,1
10/28/2016,56300,56300,56300,56300,1,1
11/4/2016,58500,58500,58500,58500,1,1
11/11/2016,58500,58500,58500,58500,1,1
11/18/2016,58400,58400,58400,58400,1,1
11/25/2016,45800,45800,45800,45800,1,1
12/2/2016,60000,60000,60000,60000,1,1
12/9/2016,60400,60400,60400,60400,1,1
12/16/2016,59500,59500,59500,59500,1,1
12/23/2016,53500,53500,53500,53500,1,1
12/30/2016,49700,49700,49700,49700,1,1
1/6/2017,57100,57100,57100,57100,1,1
1/13/2017,60900,60900,60900,60900,1,1
1/20/2017,62900,62900,62900,62900,1,1
1/27/2017,65800,65800,65800,65800,1,1
2/3/2017,66500,66500,66500,66500,1,1
2/10/2017,63500,63500,63500,63500,1,1
2/17/2017,62600,62600,62600,62600,1,1
2/24/2017,61000,61000,61000,61000,1,1
3/3/2017,62200,62200,62200,62200,1,1
3/10/2017,63000,63000,63000,63000,1,1
3/17/2017,54900,54900,54900,54900,1,1
3/24/2017,59800,59800,59800,59800,1,1
3/31/2017,57700,57700,57700,57700,1,1
4/7/2017,57500,57500,57500,57500,1,1
4/14/2017,54100,54100,54100,54100,1,1
4/21/2017,56400,56400,56400,56400,1,1
4/28/2017,55500,55500,55500,55500,1,1
5/5/2017,55100,55100,55100,55100,1,1
5/12/2017,55500,55500,55500,55500,1,1
5/19/2017,52100,52100,52100,52100,1,1
5/26/2017,53700,53700,53700,53700,1,1
6/2/2017,47100,47100,47100,47100,1,1
6/9/2017,52700,52700,52700,52700,1,1
6/16/2017,53600,53600,53600,53600,1,1
6/23/2017,53400,53400,53400,53400,1,1
6/30/2017,54800,54800,54800,54800,1,1
7/7/2017,44100,44100,44100,44100,1,1
7/14/2017,57400,57400,57400,57400,1,1
7/21/2017,56800,56800,56800,56800,1,1
7/28/2017,55000,55000,55000,55000,1,1
8/4/2017,56700,56700,56700,56700,1,1
8/11/2017,57300,57300,57300,57300,1,1
8/18/2017,57100,57100,57100,57100,1,1
8/25/2017,59600,59600,59600,59600,1,1
9/1/2017,59100,59100,59100,59100,1,1
9/8/2017,54200,54200,54200,54200,1,1
9/15/2017,60500,60500,60500,60500,1,1
9/22/2017,60200,60200,60200,60200,1,1
9/29/2017,59200,59200,59200,59200,1,1
10/6/2017,62700,62700,62700,62700,1,1
10/13/2017,60700,60700,60700,60700,1,1
10/20/2017,61500,61500,61500,61500,1,1
10/27/2017,57000,57000,57000,57000,1,1
11/3/2017,58400,58400,58400,58400,1,1
11/10/2017,57200,57200,57200,57200,1,1
11/17/2017,58000,58000,58000,58000,1,1
11/24/2017,48400,48400,48400,48400,1,1
12/1/2017,59000,59000,59000,59000,1,1
12/8/2017,62300,62300,62300,62300,1,1
12/15/2017,60400,60400,60400,60400,1,1
12/22/2017,61400,61400,61400,61400,1,1
12/29/2017,44600,44600,44600,44600,1,1
1/5/2018,53700,53700,53700,53700,1,1
1/12/2018,65600,65600,65600,65600,1,1
1/19/2018,68100,68100,68100,68100,1,1
1/26/2018,67300,67300,67300,67300,1,1
2/2/2018,66800,66800,66800,66800,1,1
2/9/2018,63600,63600,63600,63600,1,1
2/16/2018,67100,67100,67100,67100,1,1
2/23/2018,63100,63100,63100,63100,1,1
3/2/2018,66700,66700,66700,66700,1,1
3/9/2018,66100,66100,66100,66100,1,1
3/16/2018,67100,67100,67100,67100,1,1
3/23/2018,62700,62700,62700,62700,1,1
3/30/2018,59900,59900,59900,59900,1,1
4/6/2018,61000,61000,61000,61000,1,1
4/13/2018,61700,61700,61700,61700,1,1
4/20/2018,59800,59800,59800,59800,1,1
4/27/2018,57400,57400,57400,57400,1,1
5/4/2018,57500,57500,57500,57500,1,1
5/11/2018,55300,55300,55300,55300,1,1
5/18/2018,54500,54500,54500,54500,1,1
5/25/2018,54400,54400,54400,54400,1,1
6/1/2018,49000,49000,49000,49000,1,1
6/8/2018,55200,55200,55200,55200,1,1
6/15/2018,55000,55000,55000,55000,1,1
6/22/2018,53200,53200,53200,53200,1,1
6/29/2018,57700,57700,57700,57700,1,1
7/6/2018,47100,47100,47100,47100,1,1
7/13/2018,58100,58100,58100,58100,1,1
7/20/2018,56100,56100,56100,56100,1,1
7/27/2018,58200,58200,58200,58200,1,1
8/3/2018,58300,58300,58300,58300,1,1
8/10/2018,60900,60900,60900,60900,1,1
8/17/2018,60600,60600,60600,60600,1,1
8/24/2018,62600,62600,62600,62600,1,1
8/31/2018,62800,62800,62800,62800,1,1
9/7/2018,57300,57300,57300,57300,1,1
9/14/2018,63400,63400,63400,63400,1,1
9/21/2018,60700,60700,60700,60700,1,1
9/28/2018,60600,60600,60600,60600,1,1
10/5/2018,63900,63900,63900,63900,1,1
10/12/2018,62500,62500,62500,62500,1,1
10/19/2018,64900,64900,64900,64900,1,1
10/26/2018,63600,63600,63600,63600,1,1
11/2/2018,62700,62700,62700,62700,1,1
11/9/2018,65000,65000,65000,65000,1,1
11/16/2018,64200,64200,64200,64200,1,1
11/23/2018,50900,50900,50900,50900,1,1
11/30/2018,63800,63800,63800,63800,1,1
12/7/2018,65600,65600,65600,65600,1,1
12/14/2018,67700,67700,67700,67700,1,1
12/21/2018,69600,69600,69600,69600,1,1
12/28/2018,46300,46300,46300,46300,1,1
1/4/2019,53200,53200,53200,53200,1,1
1/11/2019,69800,69800,69800,69800,1,1
1/18/2019,70800,70800,70800,70800,1,1
1/25/2019,64500,64500,64500,64500,1,1
2/1/2019,61900,61900,61900,61900,1,1
2/8/2019,70700,70700,70700,70700,1,1
2/15/2019,70200,70200,70200,70200,1,1
2/22/2019,71600,71600,71600,71600,1,1
3/1/2019,71500,71500,71500,71500,1,1
3/8/2019,72700,72700,72700,72700,1,1
3/15/2019,71100,71100,71100,71100,1,1
3/22/2019,71200,71200,71200,71200,1,1
3/29/2019,67100,67100,67100,67100,1,1
4/5/2019,66200,66200,66200,66200,1,1
4/12/2019,63700,63700,63700,63700,1,1
4/19/2019,61000,61000,61000,61000,1,1
4/26/2019,58300,58300,58300,58300,1,1
5/3/2019,57100,57100,57100,57100,1,1
5/10/2019,57800,57800,57800,57800,1,1
5/17/2019,58200,58200,58200,58200,1,1
5/24/2019,56400,56400,56400,56400,1,1
5/31/2019,53300,53300,53300,53300,1,1
6/7/2019,55400,55400,55400,55400,1,1
6/14/2019,56800,56800,56800,56800,1,1
6/21/2019,57900,57900,57900,57900,1,1
6/28/2019,55800,55800,55800,55800,1,1
7/5/2019,47200,47200,47200,47200,1,1
7/12/2019,61300,61300,61300,61300,1,1
7/19/2019,57400,57400,57400,57400,1,1
7/26/2019,58200,58200,58200,58200,1,1
8/2/2019,58200,58200,58200,58200,1,1
8/9/2019,57800,57800,57800,57800,1,1
8/16/2019,61600,61600,61600,61600,1,1
8/23/2019,60000,60000,60000,60000,1,1
8/30/2019,61700,61700,61700,61700,1,1
9/6/2019,57300,57300,57300,57300,1,1
9/13/2019,63800,63800,63800,63800,1,1
9/20/2019,64500,64500,64500,64500,1,1
9/27/2019,60300,60300,60300,60300,1,1
10/4/2019,64200,64200,64200,64200,1,1
10/11/2019,63000,63000,63000,63000,1,1
10/18/2019,61800,61800,61800,61800,1,1
10/25/2019,62200,62200,62200,62200,1,1
11/1/2019,63500,63500,63500,63500,1,1
11/8/2019,62700,62700,62700,62700,1,1
11/15/2019,61400,61400,61400,61400,1,1
11/22/2019,64300,64300,64300,64300,1,1
11/29/2019,48900,48900,48900,48900,1,1
12/6/2019,66200,66200,66200,66200,1,1
12/13/2019,65500,65500,65500,65500,1,1
12/20/2019,64600,64600,64600,64600,1,1
12/27/2019,47300,47300,47300,47300,1,1
1/3/2020,53800,53800,53800,53800,1,1
1/10/2020,71000,71000,71000,71000,1,1
1/17/2020,67200,67200,67200,67200,1,1
1/24/2020,67800,67800,67800,67800,1,1
1/31/2020,66200,66200,66200,66200,1,1
2/7/2020,67500,67500,67500,67500,1,1
2/14/2020,63700,63700,63700,63700,1,1
2/21/2020,65700,65700,65700,65700,1,1
2/28/2020,63600,63600,63600,63600,1,1
3/6/2020,65000,65000,65000,65000,1,1
3/13/2020,65700,65700,65700,65700,1,1
3/20/2020,67500,67500,67500,67500,1,1
3/27/2020,67500,67500,67500,67500,1,1
4/3/2020,64200,64200,64200,64200,1,1
4/10/2020,64600,64600,64600,64600,1,1
4/17/2020,67700,67700,67700,67700,1,1
4/24/2020,63000,63000,63000,63000,1,1
5/1/2020,58500,58500,58500,58500,1,1
5/8/2020,56800,56800,56800,56800,1,1
5/15/2020,56000,56000,56000,56000,1,1
5/22/2020,55900,55900,55900,55900,1,1
5/29/2020,48100,48100,48100,48100,1,1
6/5/2020,53500,53500,53500,53500,1,1
6/12/2020,51900,51900,51900,51900,1,1
6/19/2020,52700,52700,52700,52700,1,1
6/26/2020,51900,51900,51900,51900,1,1
7/3/2020,46500,46500,46500,46500,1,1
7/10/2020,50000,50000,50000,50000,1,1
7/17/2020,50900,50900,50900,50900,1,1
7/24/2020,52800,52800,52800,52800,1,1
7/31/2020,51900,51900,51900,51900,1,1
8/7/2020,53000,53000,53000,53000,1,1
8/14/2020,53500,53500,53500,53500,1,1
8/21/2020,54600,54600,54600,54600,1,1
8/28/2020,54100,54100,54100,54100,1,1
9/4/2020,55200,55200,55200,55200,1,1
9/11/2020,54700,54700,54700,54700,1,1
9/18/2020,59800,59800,59800,59800,1,1
9/25/2020,58800,58800,58800,58800,1,1
10/2/2020,57800,57800,57800,57800,1,1
10/9/2020,57200,57200,57200,57200,1,1
10/16/2020,57800,57800,57800,57800,1,1
10/23/2020,58200,58200,58200,58200,1,1
10/30/2020,57800,57800,57800,57800,1,1
11/6/2020,57800,57800,57800,57800,1,1
11/13/2020,58700,58700,58700,58700,1,1
11/20/2020,58700,58700,58700,58700,1,1
11/27/2020,45200,45200,45200,45200,1,1
12/4/2020,65900,65900,65900,65900,1,1
12/11/2020,62100,62100,62100,62100,1,1
12/18/2020,63000,63000,63000,63000,1,1
12/25/2020,44100,44100,44100,44100,1,1
1/1/2021,52100,52100,52100,52100,1,1
1/8/2021,67500,67500,67500,67500,1,1
1/15/2021,67400,67400,67400,67400,1,1
1/22/2021,67900,67900,67900,67900,1,1
1/29/2021,69500,69500,69500,69500,1,1
2/5/2021,67600,67600,67600,67600,1,1
2/12/2021,66500,66500,66500,66500,1,1
2/19/2021,59600,59600,59600,59600,1,1
